,Bin #,Score,Bins
0,Bin 1,2829.450847470644,"['P_2', 'P_6', 'P_3', 'P_4']"
1,Bin 2,2508.4930245636147,"['P_3', 'P_4', 'P_5']"
2,Bin 3,2496.011471829659,"['P_5', 'P_2', 'P_1']"
3,Bin 4,2490.9199279550758,"['P_5', 'P_3', 'P_2']"
4,Bin 5,2484.57411452247,"['P_2', 'P_6', 'P_4']"
5,Bin 6,2481.884543968833,"['P_3', 'P_9', 'P_2']"
6,Bin 45,2481.884543968833,"['P_2', 'P_3', 'P_9']"
7,Bin 7,2477.2878687694974,"['P_3', 'P_2', 'P_4']"
8,Bin 8,2475.9191065639325,"['P_3', 'P_8', 'P_2']"
9,Bin 9,2473.5214106310605,"['P_8', 'P_2', 'P_6']"
10,Bin 10,2468.2957422498043,"['P_3', 'P_10', 'P_6']"
11,Bin 11,2454.7203163793756,"['P_8', 'P_4', 'P_1']"
12,Bin 12,2449.5041556837054,"['P_9', 'P_7', 'P_10']"
13,Bin 13,2449.368098110638,"['P_6', 'P_3', 'P_4']"
14,Bin 14,2447.246234331033,"['P_8', 'P_6', 'P_5']"
15,Bin 15,2429.01993827407,"['P_2', 'P_6', 'P_9']"
16,Bin 16,2426.1748597825817,"['P_9', 'P_7', 'P_6']"
17,Bin 17,2419.0496718060404,"['P_3', 'P_9', 'P_6']"
18,Bin 18,2414.9437279596177,"['P_7', 'P_3', 'P_2']"
19,Bin 19,2414.9437279596177,"['P_3', 'P_2', 'P_7']"
20,Bin 20,2402.428987527305,"['P_5', 'P_8', 'P_3']"
21,Bin 21,2383.4999432217382,"['P_6', 'P_2', 'P_7']"
22,Bin 22,1954.8474738191023,"['P_4', 'P_2']"
23,Bin 23,1954.8474738191023,"['P_2', 'P_4']"
24,Bin 24,1943.4949922570402,"['P_2', 'P_8']"
25,Bin 25,1943.4949922570402,"['P_8', 'P_2']"
26,Bin 26,1941.8203458383816,"['P_5', 'P_2']"
27,Bin 27,1941.8203458383816,"['P_2', 'P_5']"
28,Bin 28,1919.150424413278,"['P_2', 'P_9']"
29,Bin 29,1919.150424413278,"['P_9', 'P_2']"
30,Bin 30,1851.0762661205617,"['P_10', 'P_2']"
31,Bin 31,1838.3794736495247,"['P_3', 'P_9']"
32,Bin 32,1838.3794736495247,"['P_9', 'P_3']"
33,Bin 33,1830.157050640734,"['P_10', 'P_7']"
34,Bin 34,1830.157050640734,"['P_7', 'P_10']"
35,Bin 35,1824.2983402447608,"['P_2', 'P_7']"
36,Bin 36,1824.2983402447608,"['P_7', 'P_2']"
37,Bin 37,1820.8740181207397,"['P_8', 'P_4']"
38,Bin 38,1820.8740181207397,"['P_4', 'P_8']"
39,Bin 39,1820.7788425057836,"['P_4', 'P_7']"
40,Bin 40,1819.2463361734574,"['P_4', 'P_3']"
41,Bin 46,1064.8823881594633,['P_4']
42,Bin 42,333.42188979915284,"['P_3', 'P_9', 'R_33']"
43,Bin 50,316.9708395258323,"['P_2', 'P_7', 'R_25']"
44,Bin 48,128.20301325439002,"['P_1', 'P_8', 'R_21', 'R_8']"
45,Bin 41,0.0,"['P_5', 'P_2', 'R_7', 'R_28', 'R_40']"
46,Bin 43,0.0,['P_7']
47,Bin 44,0.0,['P_3']
48,Bin 47,0.0,"['P_5', 'R_21', 'R_39', 'R_3']"
49,Bin 49,0.0,"['P_4', 'R_24', 'R_8', 'R_29', 'R_1']"
